model,kanal,id,url,topic_manual,topic2_manual,topic_ai,tone_manual,tone_ai,reason_ai,seconds
aya-expanse:32b,irna_1313,389097,https://t.me/irna_1313/389097,ideology_propaganda,,domestic_politics,neutral,neutral,"The post reports on a pro-government rally on the anniversary of the revolution, focusing on calls for unity and solidarity.",16.1
aya-expanse:32b,irna_1313,405007,https://t.me/irna_1313/405007,other,,domestic_politics,neutral,neutral,The post discusses the role of the Red Crescent Society in times of crisis and highlights their efforts in providing aid and support.,19.4
aya-expanse:32b,irna_1313,443511,https://t.me/irna_1313/443511,domestic_politics,,domestic_politics,neutral,neutral,"The post discusses government efforts to reduce gasoline consumption and vehicle usage, focusing on leading by example.",14.9
aya-expanse:32b,irna_1313,443117,https://t.me/irna_1313/443117,domestic_politics,diplomacy,domestic_politics,mobilizing,neutral,The post discusses the importance of unity and criticism in the context of Iran's regional stance and calls for support of officials.,18.7
aya-expanse:32b,irna_1313,386139,https://t.me/irna_1313/386139,economy,,economy,neutral,neutral,The post reports on a decrease in foreign currency exchange rates in Iran's integrated forex market.,17.0
aya-expanse:32b,irna_1313,421393,https://t.me/irna_1313/421393,other,,other,neutral,neutral,The post provides the Islamic prayer times for Tehran and a quote from Imam Jawad about gratitude and forgiveness.,13.9
aya-expanse:32b,irna_1313,404884,https://t.me/irna_1313/404884,other,,other,neutral,neutral,The post reports on the successful release of a wild cat back into nature.,13.8
aya-expanse:32b,irna_1313,428159,https://t.me/irna_1313/428159,military,,military,neutral,neutral,"The post reports on enemy attacks on four regions in Bushher county, violating the ceasefire.",13.8
aya-expanse:32b,irna_1313,406101,https://t.me/irna_1313/406101,other,,other,neutral,neutral,"The post discusses the distinction between grief and depression, focusing on when to seek help.",16.7
aya-expanse:32b,irna_1313,439115,https://t.me/irna_1313/439115,domestic_politics,,domestic_politics,neutral,neutral,The post discusses the government's healthcare initiatives and free medical treatments for children and vulnerable groups.,16.1
aya-expanse:32b,irna_1313,426137,https://t.me/irna_1313/426137,mourning_commemoration,ideology_propaganda,mourning_commemoration,neutral,neutral,"The post discusses memories and anecdotes about the late Supreme Leader Ali Khamenei, focusing on his life and revolutionary activities.",18.0
aya-expanse:32b,irna_1313,412493,https://t.me/irna_1313/412493,resistance_axis,,resistance_axis,neutral,neutral,The post reports on Hamas' statement about the failure of global efforts to stop Israel's killings in Gaza.,15.6
aya-expanse:32b,irna_1313,418220,https://t.me/irna_1313/418220,economy,diplomacy,economy,neutral,neutral,"The post discusses Iran's economic policy towards Russia, focusing on trade and economic relations.",15.3
aya-expanse:32b,irna_1313,403042,https://t.me/irna_1313/403042,domestic_politics,,military,neutral,neutral,"The post reports on a meeting between the Minister of Culture and a female veteran of the attack on Shajareh Tayyebeh school, focusing on the human impact of the military strike.",18.8
aya-expanse:32b,irna_1313,429114,https://t.me/irna_1313/429114,domestic_politics,,domestic_politics,neutral,neutral,The post reports on the arrest of individuals for violating the privacy of young people in Lorestan province.,22.7
aya-expanse:32b,irna_1313,435287,https://t.me/irna_1313/435287,domestic_politics,,domestic_politics,neutral,neutral,The post announces a special direct flight for the Arba'een pilgrimage from Ramsar to Najaf.,25.4
aya-expanse:32b,irna_1313,419716,https://t.me/irna_1313/419716,foreign_affairs,,diplomacy,neutral,neutral,"The post reports on a German Defense Minister's statement blaming Trump for the closure of the Strait of Hormuz, emphasizing Europe's interest in its reopening.",27.3
aya-expanse:32b,irna_1313,398807,https://t.me/irna_1313/398807,mourning_commemoration,,mourning_commemoration,neutral,neutral,"The post announces a ceremony commemorating the 40th day since the death of the Supreme Leader, a clear focus on mourning.",22.7
aya-expanse:32b,irna_1313,392722,https://t.me/irna_1313/392722,resistance_axis,,resistance_axis,neutral,neutral,The post reports on direct clashes between Lebanese resistance forces and Israeli soldiers in the southern city of Khiam.,23.0
aya-expanse:32b,jamarannews,531595,https://t.me/jamarannews/531595,other,,other,neutral,neutral,"The post reports on a football match between Iran and Mali, with Iran scoring a goal.",16.7
aya-expanse:32b,jamarannews,507221,https://t.me/jamarannews/507221,diplomacy,,diplomacy,neutral,neutral,The post denies a rumor about a diplomatic trip and criticizes the spread of unverified information.,19.9
aya-expanse:32b,jamarannews,513999,https://t.me/jamarannews/513999,foreign_affairs,economy,foreign_affairs,neutral,neutral,The post reports on Congress's strong opposition to the Pentagon's request for a $200 billion budget for the war against Iran.,22.5
aya-expanse:32b,jamarannews,515975,https://t.me/jamarannews/515975,diplomacy,,diplomacy,neutral,threatening,The post is about Iran's protest letter to the UN Security Council regarding the UAE's role in the attacks against Iran.,24.9
aya-expanse:32b,jamarannews,511569,https://t.me/jamarannews/511569,military,,military,neutral,mournful,"The post describes a tragic event caused by military strikes, focusing on the recovery of a child's body.",20.5
aya-expanse:32b,jamarannews,522058,https://t.me/jamarannews/522058,foreign_affairs,,diplomacy,neutral,neutral,"The article discusses the potential impact of the Iran issue on the political coalition of Trump and his supporters, drawing historical parallels with Reagan's presidency.",35.6
aya-expanse:32b,jamarannews,523514,https://t.me/jamarannews/523514,economy,,economy,neutral,neutral,The post reports on the impact of the closure of the Strait of Hormuz on global shipping and oil markets.,24.9
aya-expanse:32b,jamarannews,522334,https://t.me/jamarannews/522334,diplomacy,,diplomacy,neutral,neutral,The post reports on Trump's claims about Iran's agreement to not have nuclear weapons and the potential for a future agreement.,21.6
aya-expanse:32b,jamarannews,538574,https://t.me/jamarannews/538574,mourning_commemoration,,mourning_commemoration,neutral,neutral,"The post announces the timing and logistics of the funeral procession for the late Supreme Leader Ali Khamenei, using the term 'leader martyr'.",27.0
aya-expanse:32b,jamarannews,528098,https://t.me/jamarannews/528098,resistance_axis,,resistance_axis,neutral,neutral,"The post reports on Israeli airstrikes in Gaza that killed civilians, including women and a child.",21.3
aya-expanse:32b,jamarannews,533201,https://t.me/jamarannews/533201,foreign_affairs,,diplomacy,neutral,neutral,"The post reports on the US Vice President's statements about Israel and Iran, focusing on differences in interests.",19.9
aya-expanse:32b,jamarannews,532335,https://t.me/jamarannews/532335,military,,military,neutral,neutral,The post reports on the relocation of parts of an Israeli hospital to underground facilities due to security concerns.,20.1
aya-expanse:32b,jamarannews,514081,https://t.me/jamarannews/514081,military,,military,accusatory,triumphant,"The post reports on Iran's military attacks on Israeli targets, emphasizing the role of Israeli fuel tankers, security ministry, and a TV network in supporting attacks against Iran.",34.1
aya-expanse:32b,jamarannews,520315,https://t.me/jamarannews/520315,ideology_propaganda,domestic_politics,domestic_politics,neutral,neutral,The post reports on a pro-government rally in support of fighters against the US-Israeli enemy.,19.4
aya-expanse:32b,jamarannews,528028,https://t.me/jamarannews/528028,military,,military,neutral,neutral,"The post discusses US intelligence reports on Iran's underground missile capabilities, which have surprised Trump and challenged US military strategies.",23.8
aya-expanse:32b,jamarannews,514167,https://t.me/jamarannews/514167,other,,domestic_politics,neutral,neutral,"The post announces the reopening of the Leader.ir website, which was previously inaccessible due to the imposed war.",26.1
aya-expanse:32b,jamarannews,545230,https://t.me/jamarannews/545230,mourning_commemoration,,mourning_commemoration,mournful,mournful,The post reports on a minister's condolences for the death of a religious figure's wife.,23.3
aya-expanse:32b,jamarannews,521052,https://t.me/jamarannews/521052,diplomacy,foreign_affairs,diplomacy,neutral,neutral,The post reports on the deportation of a high-profile Iranian official's child from the US.,22.3
aya-expanse:32b,jamarannews,526132,https://t.me/jamarannews/526132,domestic_politics,,domestic_politics,threatening,neutral,The post discusses the economic hardships caused by the war and the government's response to it.,23.7
aya-expanse:32b,jamarannews,532737,https://t.me/jamarannews/532737,military,,military,neutral,neutral,"The post discusses Israel's realization of Iran's potential military response to attacks on Hezbollah, indicating a shift in strategic understanding.",21.1
aya-expanse:32b,jamarannews,513889,https://t.me/jamarannews/513889,military,,military,neutral,neutral,"The post reports on Israel's military response to Iranian missile strikes on its oil facilities, focusing on the Israeli censorship of images and information.",26.5
aya-expanse:32b,jamarannews,528420,https://t.me/jamarannews/528420,other,,other,neutral,neutral,The post shows a picture of an actor in the hospital and wishes him well.,16.8
aya-expanse:32b,jamarannews,535244,https://t.me/jamarannews/535244,diplomacy,,diplomacy,mobilizing,neutral,"The post discusses Iran's negotiations without conceding, focusing on maintaining dignity and rights.",18.5
aya-expanse:32b,jamarannews,521326,https://t.me/jamarannews/521326,resistance_axis,,resistance_axis,neutral,neutral,"The post reports on the ongoing clashes between Israel and Hezbollah in Lebanon, focusing on Israel's failure to occupy key centers in the city of Bint Jbeil.",25.0
aya-expanse:32b,jamarannews,539037,https://t.me/jamarannews/539037,economy,,domestic_politics,neutral,neutral,"The post announces the recharge of electronic food coupons for specific national ID codes, which is a government decision affecting domestic politics.",25.8
aya-expanse:32b,mehrnews,380498,https://t.me/mehrnews/380498,domestic_politics,,domestic_politics,neutral,neutral,"The post discusses the reconstruction efforts and financial aid provided by the municipality of Tehran to those affected by the war, focusing on the progress made in resolving compensation claims.",32.6
aya-expanse:32b,mehrnews,373436,https://t.me/mehrnews/373436,other,,other,neutral,neutral,The post reports on a ceremonial event marking the anniversary of the famous Persian poet Saadi Shirazi.,18.4
aya-expanse:32b,mehrnews,394014,https://t.me/mehrnews/394014,mourning_commemoration,,mourning_commemoration,neutral,neutral,The post describes the atmosphere in Qom before the funeral of the late Supreme Leader Ali Khamenei.,18.4
aya-expanse:32b,mehrnews,404417,https://t.me/mehrnews/404417,other,,other,neutral,neutral,"The post reports on a street filled with pilgrims visiting a shrine, which is a cultural and religious event.",12.7
aya-expanse:32b,mehrnews,357090,https://t.me/mehrnews/357090,diplomacy,military,military,threatening,threatening,"The post discusses a statement by the Iranian Parliament Speaker addressing the US President about the ongoing war, focusing on the consequences of continued conflict.",17.2
aya-expanse:32b,mehrnews,354833,https://t.me/mehrnews/354833,military,domestic_politics,military,neutral,neutral,The post reports on attacks on medical facilities and emergency services.,10.1
aya-expanse:32b,mehrnews,375451,https://t.me/mehrnews/375451,other,,other,neutral,triumphant,"The post celebrates the championship title won by Pejman Darestkar, attributing it to the blessings of Imam Reza.",14.7
